Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path,GroupId
42,44,5,6,37,39,14,Train/14/00014_00011_00005.png,class_14_sequence_00011
44,44,6,5,38,39,14,Train/14/00014_00011_00006.png,class_14_sequence_00011
44,46,5,6,39,41,14,Train/14/00014_00011_00007.png,class_14_sequence_00011
44,44,5,5,39,39,14,Train/14/00014_00011_00008.png,class_14_sequence_00011
46,46,6,6,41,41,14,Train/14/00014_00011_00009.png,class_14_sequence_00011
47,46,6,5,42,41,14,Train/14/00014_00011_00010.png,class_14_sequence_00011
46,46,5,5,41,41,14,Train/14/00014_00011_00011.png,class_14_sequence_00011
49,47,6,5,43,42,14,Train/14/00014_00011_00012.png,class_14_sequence_00011
49,49,5,5,44,44,14,Train/14/00014_00011_00013.png,class_14_sequence_00011
49,50,5,6,44,45,14,Train/14/00014_00011_00014.png,class_14_sequence_00011
51,51,5,5,46,46,14,Train/14/00014_00011_00015.png,class_14_sequence_00011
52,52,5,5,47,47,14,Train/14/00014_00011_00016.png,class_14_sequence_00011
54,55,5,6,49,50,14,Train/14/00014_00011_00017.png,class_14_sequence_00011
58,56,6,5,52,51,14,Train/14/00014_00011_00018.png,class_14_sequence_00011
58,58,5,5,53,53,14,Train/14/00014_00011_00019.png,class_14_sequence_00011
62,62,5,5,57,57,14,Train/14/00014_00011_00020.png,class_14_sequence_00011
65,66,6,6,60,60,14,Train/14/00014_00011_00021.png,class_14_sequence_00011
70,70,6,6,64,64,14,Train/14/00014_00011_00022.png,class_14_sequence_00011
75,75,7,7,69,69,14,Train/14/00014_00011_00023.png,class_14_sequence_00011
81,82,7,8,74,74,14,Train/14/00014_00011_00024.png,class_14_sequence_00011
87,86,7,7,80,79,14,Train/14/00014_00011_00025.png,class_14_sequence_00011
98,97,8,9,90,89,14,Train/14/00014_00011_00026.png,class_14_sequence_00011
108,103,9,9,99,94,14,Train/14/00014_00011_00027.png,class_14_sequence_00011
120,116,11,11,110,106,14,Train/14/00014_00011_00028.png,class_14_sequence_00011
141,134,12,12,129,123,14,Train/14/00014_00011_00029.png,class_14_sequence_00011
43,43,5,5,38,38,14,Train/14/00014_00012_00000.png,class_14_sequence_00012
43,44,5,6,38,39,14,Train/14/00014_00012_00001.png,class_14_sequence_00012
43,44,5,6,38,39,14,Train/14/00014_00012_00002.png,class_14_sequence_00012
43,43,5,5,38,38,14,Train/14/00014_00012_00003.png,class_14_sequence_00012
44,44,6,6,39,39,14,Train/14/00014_00012_00004.png,class_14_sequence_00012
44,43,5,5,38,38,14,Train/14/00014_00012_00005.png,class_14_sequence_00012
45,44,6,5,40,39,14,Train/14/00014_00012_00006.png,class_14_sequence_00012
44,45,5,6,39,40,14,Train/14/00014_00012_00007.png,class_14_sequence_00012
44,45,5,6,39,40,14,Train/14/00014_00012_00008.png,class_14_sequence_00012
45,45,5,5,40,40,14,Train/14/00014_00012_00009.png,class_14_sequence_00012
45,45,5,5,40,40,14,Train/14/00014_00012_00010.png,class_14_sequence_00012
45,45,5,5,40,40,14,Train/14/00014_00012_00011.png,class_14_sequence_00012
47,46,6,5,41,40,14,Train/14/00014_00012_00012.png,class_14_sequence_00012
46,46,5,5,41,41,14,Train/14/00014_00012_00013.png,class_14_sequence_00012
47,47,5,5,42,42,14,Train/14/00014_00012_00014.png,class_14_sequence_00012
47,48,5,6,42,43,14,Train/14/00014_00012_00015.png,class_14_sequence_00012
49,49,6,6,44,44,14,Train/14/00014_00012_00016.png,class_14_sequence_00012
49,49,6,6,44,44,14,Train/14/00014_00012_00017.png,class_14_sequence_00012
50,49,6,5,45,44,14,Train/14/00014_00012_00018.png,class_14_sequence_00012
52,52,6,6,47,47,14,Train/14/00014_00012_00019.png,class_14_sequence_00012
51,52,5,6,46,47,14,Train/14/00014_00012_00020.png,class_14_sequence_00012
54,54,6,6,48,48,14,Train/14/00014_00012_00021.png,class_14_sequence_00012
55,54,6,5,49,48,14,Train/14/00014_00012_00022.png,class_14_sequence_00012
54,55,5,6,49,50,14,Train/14/00014_00012_00023.png,class_14_sequence_00012
56,55,6,5,51,50,14,Train/14/00014_00012_00024.png,class_14_sequence_00012
56,57,5,6,51,52,14,Train/14/00014_00012_00025.png,class_14_sequence_00012
58,57,5,5,52,52,14,Train/14/00014_00012_00026.png,class_14_sequence_00012
59,60,5,6,54,55,14,Train/14/00014_00012_00027.png,class_14_sequence_00012
63,62,6,6,58,57,14,Train/14/00014_00012_00028.png,class_14_sequence_00012
65,63,6,5,60,58,14,Train/14/00014_00012_00029.png,class_14_sequence_00012
38,46,5,5,33,41,14,Train/14/00014_00014_00000.png,class_14_sequence_00014
39,47,6,5,34,42,14,Train/14/00014_00014_00001.png,class_14_sequence_00014
39,49,5,5,34,43,14,Train/14/00014_00014_00002.png,class_14_sequence_00014
41,52,6,6,36,46,14,Train/14/00014_00014_00003.png,class_14_sequence_00014
41,52,6,6,36,47,14,Train/14/00014_00014_00004.png,class_14_sequence_00014
42,54,5,6,37,49,14,Train/14/00014_00014_00005.png,class_14_sequence_00014
44,56,5,6,38,50,14,Train/14/00014_00014_00006.png,class_14_sequence_00014
47,57,6,5,42,52,14,Train/14/00014_00014_00007.png,class_14_sequence_00014
50,59,6,6,44,54,14,Train/14/00014_00014_00008.png,class_14_sequence_00014
52,60,6,6,47,55,14,Train/14/00014_00014_00009.png,class_14_sequence_00014
55,62,6,5,49,57,14,Train/14/00014_00014_00010.png,class_14_sequence_00014
56,66,6,6,51,60,14,Train/14/00014_00014_00011.png,class_14_sequence_00014
59,70,6,7,54,64,14,Train/14/00014_00014_00012.png,class_14_sequence_00014
63,72,6,6,57,66,14,Train/14/00014_00014_00013.png,class_14_sequence_00014
65,75,6,6,60,69,14,Train/14/00014_00014_00014.png,class_14_sequence_00014
69,81,6,8,63,74,14,Train/14/00014_00014_00015.png,class_14_sequence_00014
70,84,6,8,64,77,14,Train/14/00014_00014_00016.png,class_14_sequence_00014
73,86,7,7,67,79,14,Train/14/00014_00014_00017.png,class_14_sequence_00014
81,91,8,8,73,83,14,Train/14/00014_00014_00018.png,class_14_sequence_00014
84,95,7,8,77,87,14,Train/14/00014_00014_00019.png,class_14_sequence_00014
92,99,9,9,84,91,14,Train/14/00014_00014_00020.png,class_14_sequence_00014
97,107,8,9,89,98,14,Train/14/00014_00014_00021.png,class_14_sequence_00014
101,109,9,9,93,100,14,Train/14/00014_00014_00022.png,class_14_sequence_00014
109,119,10,11,100,109,14,Train/14/00014_00014_00023.png,class_14_sequence_00014
117,127,10,11,106,116,14,Train/14/00014_00014_00024.png,class_14_sequence_00014
122,133,11,12,112,122,14,Train/14/00014_00014_00025.png,class_14_sequence_00014
130,142,11,13,118,130,14,Train/14/00014_00014_00026.png,class_14_sequence_00014
137,149,12,12,126,136,14,Train/14/00014_00014_00027.png,class_14_sequence_00014
147,160,13,14,135,146,14,Train/14/00014_00014_00028.png,class_14_sequence_00014
166,180,14,15,152,165,14,Train/14/00014_00014_00029.png,class_14_sequence_00014
31,31,5,5,26,26,14,Train/14/00014_00015_00000.png,class_14_sequence_00015
33,32,6,5,28,27,14,Train/14/00014_00015_00001.png,class_14_sequence_00015
34,33,6,5,29,28,14,Train/14/00014_00015_00002.png,class_14_sequence_00015
35,34,6,5,30,29,14,Train/14/00014_00015_00003.png,class_14_sequence_00015
35,35,5,5,30,30,14,Train/14/00014_00015_00004.png,class_14_sequence_00015
37,37,6,6,32,32,14,Train/14/00014_00015_00005.png,class_14_sequence_00015
37,36,6,5,32,31,14,Train/14/00014_00015_00006.png,class_14_sequence_00015
38,38,6,6,33,33,14,Train/14/00014_00015_00007.png,class_14_sequence_00015
40,40,6,6,35,35,14,Train/14/00014_00015_00008.png,class_14_sequence_00015
40,40,6,6,35,35,14,Train/14/00014_00015_00009.png,class_14_sequence_00015
42,41,6,5,37,36,14,Train/14/00014_00015_00010.png,class_14_sequence_00015
43,44,5,6,38,39,14,Train/14/00014_00015_00011.png,class_14_sequence_00015
46,46,6,6,41,41,14,Train/14/00014_00015_00012.png,class_14_sequence_00015
46,45,6,5,41,40,14,Train/14/00014_00015_00013.png,class_14_sequence_00015
48,47,6,5,43,42,14,Train/14/00014_00015_00014.png,class_14_sequence_00015
51,51,6,6,46,46,14,Train/14/00014_00015_00015.png,class_14_sequence_00015
53,53,6,6,48,48,14,Train/14/00014_00015_00016.png,class_14_sequence_00015
56,55,6,5,51,50,14,Train/14/00014_00015_00017.png,class_14_sequence_00015
58,58,5,5,53,53,14,Train/14/00014_00015_00018.png,class_14_sequence_00015
61,61,5,5,56,56,14,Train/14/00014_00015_00019.png,class_14_sequence_00015
67,67,6,6,61,61,14,Train/14/00014_00015_00020.png,class_14_sequence_00015
72,72,6,6,66,66,14,Train/14/00014_00015_00021.png,class_14_sequence_00015
80,80,8,8,73,73,14,Train/14/00014_00015_00022.png,class_14_sequence_00015
84,84,7,7,77,77,14,Train/14/00014_00015_00023.png,class_14_sequence_00015
93,92,9,8,85,84,14,Train/14/00014_00015_00024.png,class_14_sequence_00015
100,101,8,9,92,93,14,Train/14/00014_00015_00025.png,class_14_sequence_00015
111,110,9,9,102,101,14,Train/14/00014_00015_00026.png,class_14_sequence_00015
125,122,11,10,115,112,14,Train/14/00014_00015_00027.png,class_14_sequence_00015
140,140,12,12,128,128,14,Train/14/00014_00015_00028.png,class_14_sequence_00015
161,159,14,14,148,146,14,Train/14/00014_00015_00029.png,class_14_sequence_00015
58,58,6,6,53,53,14,Train/14/00014_00016_00000.png,class_14_sequence_00016
58,58,6,6,53,53,14,Train/14/00014_00016_00001.png,class_14_sequence_00016
58,58,6,6,53,53,14,Train/14/00014_00016_00002.png,class_14_sequence_00016
57,57,5,5,52,52,14,Train/14/00014_00016_00003.png,class_14_sequence_00016
58,57,6,5,53,52,14,Train/14/00014_00016_00004.png,class_14_sequence_00016
58,57,6,5,53,52,14,Train/14/00014_00016_00005.png,class_14_sequence_00016
57,57,5,5,52,52,14,Train/14/00014_00016_00006.png,class_14_sequence_00016
57,57,5,5,52,52,14,Train/14/00014_00016_00007.png,class_14_sequence_00016
57,58,5,6,52,53,14,Train/14/00014_00016_00008.png,class_14_sequence_00016
59,59,6,6,54,54,14,Train/14/00014_00016_00009.png,class_14_sequence_00016
60,59,6,6,54,54,14,Train/14/00014_00016_00010.png,class_14_sequence_00016
60,61,5,6,55,56,14,Train/14/00014_00016_00011.png,class_14_sequence_00016
60,60,5,5,55,55,14,Train/14/00014_00016_00012.png,class_14_sequence_00016
60,61,5,6,55,56,14,Train/14/00014_00016_00013.png,class_14_sequence_00016
62,61,6,5,57,56,14,Train/14/00014_00016_00014.png,class_14_sequence_00016
63,64,5,6,58,58,14,Train/14/00014_00016_00015.png,class_14_sequence_00016
64,63,5,5,59,58,14,Train/14/00014_00016_00016.png,class_14_sequence_00016
67,64,6,5,61,59,14,Train/14/00014_00016_00017.png,class_14_sequence_00016
68,68,6,7,62,62,14,Train/14/00014_00016_00018.png,class_14_sequence_00016
70,71,6,7,64,64,14,Train/14/00014_00016_00019.png,class_14_sequence_00016
73,73,7,7,67,67,14,Train/14/00014_00016_00020.png,class_14_sequence_00016
75,75,6,7,69,69,14,Train/14/00014_00016_00021.png,class_14_sequence_00016
79,76,7,6,72,70,14,Train/14/00014_00016_00022.png,class_14_sequence_00016
81,81,7,8,74,74,14,Train/14/00014_00016_00023.png,class_14_sequence_00016
84,84,7,8,76,77,14,Train/14/00014_00016_00024.png,class_14_sequence_00016
88,88,8,8,81,81,14,Train/14/00014_00016_00025.png,class_14_sequence_00016
93,93,8,9,84,84,14,Train/14/00014_00016_00026.png,class_14_sequence_00016
97,96,8,8,89,87,14,Train/14/00014_00016_00027.png,class_14_sequence_00016
108,106,10,10,99,97,14,Train/14/00014_00016_00028.png,class_14_sequence_00016
115,112,10,10,105,103,14,Train/14/00014_00016_00029.png,class_14_sequence_00016
25,26,5,5,20,21,14,Train/14/00014_00017_00000.png,class_14_sequence_00017
27,28,6,6,22,23,14,Train/14/00014_00017_00001.png,class_14_sequence_00017
28,28,6,6,22,23,14,Train/14/00014_00017_00002.png,class_14_sequence_00017
28,28,5,5,23,23,14,Train/14/00014_00017_00003.png,class_14_sequence_00017
29,30,5,6,23,24,14,Train/14/00014_00017_00004.png,class_14_sequence_00017
29,30,5,5,24,24,14,Train/14/00014_00017_00005.png,class_14_sequence_00017
31,32,6,6,26,26,14,Train/14/00014_00017_00006.png,class_14_sequence_00017
31,32,5,6,26,27,14,Train/14/00014_00017_00007.png,class_14_sequence_00017
32,33,5,6,27,28,14,Train/14/00014_00017_00008.png,class_14_sequence_00017
33,34,5,6,28,29,14,Train/14/00014_00017_00009.png,class_14_sequence_00017
33,33,5,6,27,28,14,Train/14/00014_00017_00010.png,class_14_sequence_00017
35,36,6,6,30,30,14,Train/14/00014_00017_00011.png,class_14_sequence_00017
38,37,6,5,33,32,14,Train/14/00014_00017_00012.png,class_14_sequence_00017
38,40,5,6,33,34,14,Train/14/00014_00017_00013.png,class_14_sequence_00017
40,40,6,6,35,35,14,Train/14/00014_00017_00014.png,class_14_sequence_00017
40,41,5,6,34,35,14,Train/14/00014_00017_00015.png,class_14_sequence_00017
42,41,6,5,37,36,14,Train/14/00014_00017_00016.png,class_14_sequence_00017
43,44,5,5,38,38,14,Train/14/00014_00017_00017.png,class_14_sequence_00017
48,47,6,5,42,41,14,Train/14/00014_00017_00018.png,class_14_sequence_00017
49,50,5,5,44,44,14,Train/14/00014_00017_00019.png,class_14_sequence_00017
52,53,5,5,47,48,14,Train/14/00014_00017_00020.png,class_14_sequence_00017
58,58,6,6,52,53,14,Train/14/00014_00017_00021.png,class_14_sequence_00017
61,63,5,6,55,57,14,Train/14/00014_00017_00022.png,class_14_sequence_00017
68,69,6,6,62,63,14,Train/14/00014_00017_00023.png,class_14_sequence_00017
75,76,6,6,68,69,14,Train/14/00014_00017_00024.png,class_14_sequence_00017
83,86,7,8,76,78,14,Train/14/00014_00017_00025.png,class_14_sequence_00017
93,94,8,8,84,86,14,Train/14/00014_00017_00026.png,class_14_sequence_00017
104,106,10,9,95,97,14,Train/14/00014_00017_00027.png,class_14_sequence_00017
120,124,10,11,110,114,14,Train/14/00014_00017_00028.png,class_14_sequence_00017
138,142,12,12,126,129,14,Train/14/00014_00017_00029.png,class_14_sequence_00017
42,42,6,6,37,37,14,Train/14/00014_00018_00000.png,class_14_sequence_00018
44,44,6,6,38,39,14,Train/14/00014_00018_00001.png,class_14_sequence_00018
43,44,6,5,38,38,14,Train/14/00014_00018_00002.png,class_14_sequence_00018
41,42,5,5,36,37,14,Train/14/00014_00018_00003.png,class_14_sequence_00018
44,44,6,5,39,39,14,Train/14/00014_00018_00004.png,class_14_sequence_00018
46,46,6,5,41,41,14,Train/14/00014_00018_00005.png,class_14_sequence_00018
47,47,6,5,42,42,14,Train/14/00014_00018_00006.png,class_14_sequence_00018
50,50,6,5,45,45,14,Train/14/00014_00018_00007.png,class_14_sequence_00018
51,52,5,5,46,47,14,Train/14/00014_00018_00008.png,class_14_sequence_00018
54,58,5,6,49,53,14,Train/14/00014_00018_00009.png,class_14_sequence_00018
56,56,6,5,50,50,14,Train/14/00014_00018_00010.png,class_14_sequence_00018
56,57,5,5,51,52,14,Train/14/00014_00018_00011.png,class_14_sequence_00018
59,60,6,6,53,54,14,Train/14/00014_00018_00012.png,class_14_sequence_00018
60,60,6,5,55,55,14,Train/14/00014_00018_00013.png,class_14_sequence_00018
62,63,5,5,57,58,14,Train/14/00014_00018_00014.png,class_14_sequence_00018
68,68,7,6,62,62,14,Train/14/00014_00018_00015.png,class_14_sequence_00018
71,71,7,6,65,65,14,Train/14/00014_00018_00016.png,class_14_sequence_00018
73,75,6,7,67,69,14,Train/14/00014_00018_00017.png,class_14_sequence_00018
76,78,6,7,69,71,14,Train/14/00014_00018_00018.png,class_14_sequence_00018
80,81,7,7,73,74,14,Train/14/00014_00018_00019.png,class_14_sequence_00018
84,84,7,7,76,77,14,Train/14/00014_00018_00020.png,class_14_sequence_00018
89,90,8,8,81,82,14,Train/14/00014_00018_00021.png,class_14_sequence_00018
96,96,9,8,88,88,14,Train/14/00014_00018_00022.png,class_14_sequence_00018
99,104,8,10,91,95,14,Train/14/00014_00018_00023.png,class_14_sequence_00018
106,110,9,10,97,101,14,Train/14/00014_00018_00024.png,class_14_sequence_00018
116,119,10,11,106,109,14,Train/14/00014_00018_00025.png,class_14_sequence_00018
120,123,10,11,110,113,14,Train/14/00014_00018_00026.png,class_14_sequence_00018
133,135,11,11,122,124,14,Train/14/00014_00018_00027.png,class_14_sequence_00018
148,147,12,13,136,135,14,Train/14/00014_00018_00028.png,class_14_sequence_00018
158,161,14,14,145,147,14,Train/14/00014_00018_00029.png,class_14_sequence_00018
36,40,5,6,31,35,14,Train/14/00014_00019_00000.png,class_14_sequence_00019
38,41,6,5,32,35,14,Train/14/00014_00019_00001.png,class_14_sequence_00019
38,41,6,5,33,36,14,Train/14/00014_00019_00002.png,class_14_sequence_00019
37,42,5,5,32,36,14,Train/14/00014_00019_00003.png,class_14_sequence_00019
38,44,5,6,32,38,14,Train/14/00014_00019_00004.png,class_14_sequence_00019
39,45,5,5,33,39,14,Train/14/00014_00019_00005.png,class_14_sequence_00019
40,46,5,6,35,41,14,Train/14/00014_00019_00006.png,class_14_sequence_00019
42,46,5,6,37,41,14,Train/14/00014_00019_00007.png,class_14_sequence_00019
42,46,5,6,37,41,14,Train/14/00014_00019_00008.png,class_14_sequence_00019
43,46,6,6,38,41,14,Train/14/00014_00019_00009.png,class_14_sequence_00019
46,45,6,5,40,40,14,Train/14/00014_00019_00010.png,class_14_sequence_00019
45,45,5,5,40,40,14,Train/14/00014_00019_00011.png,class_14_sequence_00019
64,72,5,6,59,66,14,Train/14/00014_00019_00012.png,class_14_sequence_00019
66,73,6,7,60,67,14,Train/14/00014_00019_00013.png,class_14_sequence_00019
68,74,6,7,62,67,14,Train/14/00014_00019_00014.png,class_14_sequence_00019
71,74,6,7,64,68,14,Train/14/00014_00019_00015.png,class_14_sequence_00019
74,77,7,7,68,71,14,Train/14/00014_00019_00016.png,class_14_sequence_00019
77,81,7,7,70,73,14,Train/14/00014_00019_00017.png,class_14_sequence_00019
78,82,7,7,71,75,14,Train/14/00014_00019_00018.png,class_14_sequence_00019
84,87,8,8,76,80,14,Train/14/00014_00019_00019.png,class_14_sequence_00019
85,92,7,9,77,84,14,Train/14/00014_00019_00020.png,class_14_sequence_00019
87,95,8,9,79,86,14,Train/14/00014_00019_00021.png,class_14_sequence_00019
93,98,9,9,85,90,14,Train/14/00014_00019_00022.png,class_14_sequence_00019
98,100,9,8,89,91,14,Train/14/00014_00019_00023.png,class_14_sequence_00019
99,104,8,9,91,94,14,Train/14/00014_00019_00024.png,class_14_sequence_00019
106,108,10,10,97,99,14,Train/14/00014_00019_00025.png,class_14_sequence_00019
109,111,10,10,100,101,14,Train/14/00014_00019_00026.png,class_14_sequence_00019
112,115,9,10,103,105,14,Train/14/00014_00019_00027.png,class_14_sequence_00019
118,121,10,11,108,110,14,Train/14/00014_00019_00028.png,class_14_sequence_00019
122,123,11,11,112,113,14,Train/14/00014_00019_00029.png,class_14_sequence_00019
35,37,6,6,30,32,14,Train/14/00014_00022_00000.png,class_14_sequence_00022
34,36,5,6,29,31,14,Train/14/00014_00022_00001.png,class_14_sequence_00022
35,36,5,5,30,31,14,Train/14/00014_00022_00002.png,class_14_sequence_00022
35,37,5,6,30,32,14,Train/14/00014_00022_00003.png,class_14_sequence_00022
37,37,6,5,32,32,14,Train/14/00014_00022_00004.png,class_14_sequence_00022
37,40,5,6,32,35,14,Train/14/00014_00022_00005.png,class_14_sequence_00022
40,41,6,5,34,36,14,Train/14/00014_00022_00006.png,class_14_sequence_00022
40,42,6,5,35,36,14,Train/14/00014_00022_00007.png,class_14_sequence_00022
42,43,6,5,37,38,14,Train/14/00014_00022_00008.png,class_14_sequence_00022
43,45,5,5,38,40,14,Train/14/00014_00022_00009.png,class_14_sequence_00022
44,46,6,6,39,41,14,Train/14/00014_00022_00010.png,class_14_sequence_00022
45,47,6,5,40,42,14,Train/14/00014_00022_00011.png,class_14_sequence_00022
46,50,6,6,41,45,14,Train/14/00014_00022_00012.png,class_14_sequence_00022
48,52,6,6,43,47,14,Train/14/00014_00022_00013.png,class_14_sequence_00022
50,53,6,6,45,48,14,Train/14/00014_00022_00014.png,class_14_sequence_00022
50,55,5,5,45,50,14,Train/14/00014_00022_00015.png,class_14_sequence_00022
54,57,6,5,48,52,14,Train/14/00014_00022_00016.png,class_14_sequence_00022
56,61,6,6,51,56,14,Train/14/00014_00022_00017.png,class_14_sequence_00022
58,62,6,5,53,57,14,Train/14/00014_00022_00018.png,class_14_sequence_00022
59,69,5,7,54,63,14,Train/14/00014_00022_00019.png,class_14_sequence_00022
62,71,5,6,57,65,14,Train/14/00014_00022_00020.png,class_14_sequence_00022
69,76,7,7,63,70,14,Train/14/00014_00022_00021.png,class_14_sequence_00022
70,82,6,8,64,75,14,Train/14/00014_00022_00022.png,class_14_sequence_00022
75,87,7,8,69,80,14,Train/14/00014_00022_00023.png,class_14_sequence_00022
81,95,8,9,74,87,14,Train/14/00014_00022_00024.png,class_14_sequence_00022
85,104,8,9,78,95,14,Train/14/00014_00022_00025.png,class_14_sequence_00022
92,115,8,10,84,105,14,Train/14/00014_00022_00026.png,class_14_sequence_00022
